2018-02-07 23:59:56,RT @MichaelVaughan: Yet another 💯 for @imVkohli ... the hunger &amp; consistency is remarkable ... the Greatest ever ODI player ??? #SAvIND
2018-02-07 23:59:05,"RT @pessimystiqueM: Dhoni's stump mic chatter. 
#SAvIND https://t.co/CSo0IHQSUx"
2018-02-07 23:58:29,RT @iamvivan: Kohli does it again ! Scoring hundreds as if playing in his backyard. @imVkohli #Legend #INDvSA
2018-02-07 23:58:10,"#TeamIndia win the 3rd ODI by 124 runs. Lead the six-match ODI series 
3-0 #SAvIND 
#34th #ODI century 
#12th as ca… https://t.co/K9C3H7HCJ5"
2018-02-07 23:58:06,"RT @OfficialCSA: #CSAnews Mandhana and Yadav seal ODI series for India women https://t.co/534hAvnP9o

#ProteasWomen #SAvIND https://t.co/3o…"
2018-02-07 23:58:05,RT @BCCIWomen: .@vedakmurthy08 scores a sparkling fifty in the 2nd ODI against South Africa #SAvIND https://t.co/EfPX9QivAv
2018-02-07 23:58:00,"“We’ve noticed they’ve probably bowled a touch slower than our spinners, and I think that’s where they’ve been quit… https://t.co/KjckvF20Xg"
2018-02-07 23:57:55,"Team India Won 3rd ODI By 124 Runs &amp; Lead The Series 3-0!
Take a bow.@imVkohli you are the best odi batsman in the… https://t.co/jTyH3vwz9a"
2018-02-07 23:57:34,"RT @ChennaiIPL: A quadruple century of a different kind. 💛🦁
#WhistlePodu #Thala400Dismissals #SAvIND https://t.co/uG9DdS3s98"
2018-02-07 23:56:42,"RT @BCCI: #TeamIndia win the 3rd ODI by 124 runs. Lead the six-match ODI series 
3-0 #SAvIND https://t.co/AVqQopWgHv"
2018-02-07 23:56:37,RT @harbhajan_singh: Congratulations @msdhoni 1st Indian and fourth wicketkeeper to effect 400 dismissals #SAvIND that’s BIG number #400 👊…
2018-02-07 23:56:13,RT @BCCI: Man or machine? @imVkohli gets to his 34th ODI ton. Stand up and salute the master #TeamIndia #SAvIND https://t.co/LYnYT8k6Bx
2018-02-07 23:56:04,RT @harbhajan_singh: Congratulations @msdhoni 1st Indian and fourth wicketkeeper to effect 400 dismissals #SAvIND that’s BIG number #400 👊…
2018-02-07 23:55:59,RT @BCCI: Man or machine? @imVkohli gets to his 34th ODI ton. Stand up and salute the master #TeamIndia #SAvIND https://t.co/LYnYT8k6Bx
2018-02-07 23:55:55,RT @ICC: Virat Kohli is Player of the Match for his superb 160* from just 159 balls! #SAvIND https://t.co/tvyI0J6VNz
2018-02-07 23:55:44,"RT @brainfadesmith: @ICC Live scenes from Pakistan! 😂

#SAvIND https://t.co/xfUl0eWysX"
2018-02-07 23:55:36,"RT @ChennaiIPL: A quadruple century of a different kind. 💛🦁
#WhistlePodu #Thala400Dismissals #SAvIND https://t.co/uG9DdS3s98"
2018-02-07 23:55:25,"RT @manishasang: He ~ well played today 
He ~ well played today 😀
#ModiHitsBack 
#INDvSA 
#INDvsSA https://t.co/wiI4bAAF5y"
2018-02-07 23:55:13,"A massive ton by @imVkohli and it has become a common thing scoring centuries, hats off VK on leading from the fron… https://t.co/6I3RgX50qQ"
2018-02-07 23:55:08,"RT @ICC: India captain Virat Kohli battled through cramp to post 160*, his second-highest ODI score. #SAvIND https://t.co/khcRyKg35a"
2018-02-07 23:54:52,"RT @mohanstatsman: Virat Kohli - batting average
53.40 in Tests
57.34 in ODIs
52.86 in T20Is
--
55.45 in all international formats
#SAvInd"
2018-02-07 23:54:49,"RT @SirJadeja: Great To See Virat Kohli &amp; Rohit Sharma Both Playing To Their Potential On Foreign Pitches🙈🙃🙊 

#INDvSA #INDvsSA #SAvIND #SA…"
2018-02-07 23:54:21,"RT @imjsk27: ODIs 💯 as a Captain
VIRAT KOHLI : 12  (in 46 Matches)
All Pakistani captains : 12 (in 889 Matches)
@imVkohli
#SAvIND"
2018-02-07 23:54:16,"RT @ChennaiIPL: A quadruple century of a different kind. 💛🦁
#WhistlePodu #Thala400Dismissals #SAvIND https://t.co/uG9DdS3s98"
2018-02-07 23:53:55,"RT @BCCI: #TeamIndia win the 3rd ODI by 124 runs. Lead the six-match ODI series 
3-0 #SAvIND https://t.co/AVqQopWgHv"
2018-02-07 23:53:47,"RT @ChennaiIPL: A quadruple century of a different kind. 💛🦁
#WhistlePodu #Thala400Dismissals #SAvIND https://t.co/uG9DdS3s98"
2018-02-07 23:53:30,RT @ICC: Virat Kohli is Player of the Match for his superb 160* from just 159 balls! #SAvIND https://t.co/tvyI0J6VNz
2018-02-07 23:53:27,"RT @mohanstatsman: Virat Kohli - batting average
53.40 in Tests
57.34 in ODIs
52.86 in T20Is
--
55.45 in all international formats
#SAvInd"
2018-02-07 23:53:01,RT @MichaelVaughan: Yet another 💯 for @imVkohli ... the hunger &amp; consistency is remarkable ... the Greatest ever ODI player ??? #SAvIND
2018-02-07 23:52:56,"RT @BCCI: #TeamIndia win the 3rd ODI by 124 runs. Lead the six-match ODI series 
3-0 #SAvIND https://t.co/AVqQopWgHv"
2018-02-07 23:52:49,RT @BCCI: Man or machine? @imVkohli gets to his 34th ODI ton. Stand up and salute the master #TeamIndia #SAvIND https://t.co/LYnYT8k6Bx
2018-02-07 23:52:47,"RT @toisports: #INDvSA #SAvIND  🏏 🇿🇦v🇮🇳

Days after Centurion lunch farce, @imVkohli endorses umpire #AleemDar's restaurant 

CLICK HERE TO…"
2018-02-07 23:52:36,RT @vijayshankar260: Champion @imVkohli stamps his class yet again!! 34 ODI hundreds &amp; counting #RunMachine .. @BCCI 🙏#SAvIND https://t.co/…
2018-02-07 23:52:34,"RT @ChennaiIPL: A quadruple century of a different kind. 💛🦁
#WhistlePodu #Thala400Dismissals #SAvIND https://t.co/uG9DdS3s98"
2018-02-07 23:52:17,RT @vijayshankar260: Champion @imVkohli stamps his class yet again!! 34 ODI hundreds &amp; counting #RunMachine .. @BCCI 🙏#SAvIND https://t.co/…
2018-02-07 23:52:08,RT @RCBTweets: MS Dhoni is the 1st Indian keeper to effect 400 ODI dismissals! Congratulations Mahi 🚁 🙌👏 #PlayBold #SAvIND
2018-02-07 23:52:03,"RT @ESPNcricinfo: An ODI century machine like no other: Virat Kohli gets to No. 34! 

https://t.co/Of1MO3rmIP #SAvIND https://t.co/uLxuIaSi…"
2018-02-07 23:51:54,"RT @bet365: Virat Kohli has now scored more ODI centuries (34) than David Warner, Joe Root and Steve Smith combined.

👏 

#SAvIND https://t…"
2018-02-07 23:51:49,RT @iamyusufpathan: Another masterclass from the modern-day master. What a knock @imVkohli. Amazes me every time I watch him bat. #SAvIND
2018-02-07 23:51:45,"#TeamIndia win the 3rd ODI by 124 runs. Lead the six-match ODI series 
3-0 #SAvIND 
#34th #ODI century 
#12th as ca… https://t.co/hzYFHduOyR"
2018-02-07 23:51:38,RT @Cricketracker: .@imVkohli brings up his 34th ODI century. #SAvIND https://t.co/NZYGXdUFXr
2018-02-07 23:51:29,I have no words 😭😵 #SAvIND
